PheCode	Phenotype	Ethnicity	Prevalence	Cases	Controls
627.5	Premature menopause and other ovarian failure	Prefer not to answer	0.0	0.0	1544.0
257.0	Testicular dysfunction	Prefer not to answer	0.0	0.0	1639.0
257.1	Testicular hypofunction	Prefer not to answer	0.06	1.0	1639.0
259.3	Delay in sexual development and puberty NEC	Prefer not to answer	0.0	0.0	1639.0
259.0	Other endocrine disorders	Prefer not to answer	0.06	1.0	1639.0
254.0	Diseases of thymus gland	Prefer not to answer	0.0	0.0	1639.0
259.2	Carcinoid syndrome	Prefer not to answer	0.0	0.0	1639.0
260.22	Nutritional marasmus	Prefer not to answer	0.0	0.0	1634.0
263.0	Other nutritional deficiency	Prefer not to answer	0.0	0.0	1634.0
260.0	Protein-calorie malnutrition	Prefer not to answer	0.18	3.0	1634.0
261.1	Vitamin A deficiency	Prefer not to answer	0.0	0.0	1634.0
261.2	Vitamin B-complex deficiencies	Prefer not to answer	0.55	9.0	1634.0
261.3	Vitamin C deficiencies	Prefer not to answer	0.06	1.0	1634.0
261.4	Vitamin D deficiency	Prefer not to answer	0.61	10.0	1634.0
261.41	Rickets or osteomalacia	Prefer not to answer	0.0	0.0	1634.0
261.0	Vitamin deficiency	Prefer not to answer	0.0	0.0	1634.0
262.0	Mineral deficiency NEC	Prefer not to answer	0.06	1.0	1634.0
278.3	Localized adiposity	Prefer not to answer	0.06	1.0	1588.0
278.1	Obesity	Prefer not to answer	4.39	73.0	1588.0
513.3	Hypoventilation	Prefer not to answer	0.12	2.0	1654.0
278.0	Overweight, obesity and other hyperalimentation	Prefer not to answer	0.0	0.0	1588.0
270.1	Disturbances of amino-acid transport	Prefer not to answer	0.0	0.0	1658.0
270.12	Phenylketonuria [PKU]	Prefer not to answer	0.0	0.0	1658.0
277.5	Other disorders of lipoid metabolism	Prefer not to answer	0.0	0.0	1648.0
270.11	Disturbances of sulphur-bearing amino-acid metabolism	Prefer not to answer	0.0	0.0	1658.0
270.21	Disorders of urea cycle metabolism	Prefer not to answer	0.0	0.0	1658.0
270.2	Disorders of amino-acid metabolism	Prefer not to answer	0.0	0.0	1658.0
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	Prefer not to answer	0.06	1.0	1660.0
271.9	Other disorders of carbohydrate transport and metabolism	Prefer not to answer	0.0	0.0	1660.0
331.0	Other cerebral degenerations	Prefer not to answer	0.19	3.0	1580.0
277.51	Lipoprotein disorders	Prefer not to answer	0.06	1.0	1648.0
272.11	Hypercholesterolemia	Prefer not to answer	13.15	216.0	1427.0
272.12	Hyperglyceridemia	Prefer not to answer	0.07	1.0	1427.0
272.13	Mixed hyperlipidemia	Prefer not to answer	0.14	2.0	1427.0
272.14	Hyperchylomicronemia	Prefer not to answer	0.0	0.0	1427.0
272.1	Hyperlipidemia	Prefer not to answer	2.39	35.0	1427.0
272.9	Unspecified disorder of lipoid metabolism	Prefer not to answer	0.35	5.0	1427.0
790.6	Other abnormal blood chemistry	Prefer not to answer	2.35	39.0	1622.0
277.1	Disorders of porphyrin metabolism	Prefer not to answer	0.0	0.0	1648.0
277.4	Disorders of bilirubin excretion	Prefer not to answer	0.12	2.0	1648.0
275.0	Disorders of mineral metabolism	Prefer not to answer	0.0	0.0	1644.0
275.2	Disorders of copper metabolism	Prefer not to answer	0.0	0.0	1644.0
275.1	Disorders of iron metabolism	Prefer not to answer	0.24	4.0	1644.0
275.53	Disorders of phosphorus metabolism	Prefer not to answer	0.0	0.0	1644.0
275.3	Disorders of magnesium metabolism	Prefer not to answer	0.3	5.0	1644.0
499.0	Cystic fibrosis	Prefer not to answer	0.0	0.0	1661.0
270.33	Amyloidosis	Prefer not to answer	0.0	0.0	1658.0
276.5	Hypovolemia	Prefer not to answer	1.35	22.0	1606.0
276.11	Hyperosmolality and/or hypernatremia	Prefer not to answer	0.06	1.0	1606.0
276.12	Hyposmolality and/or hyponatremia	Prefer not to answer	0.62	10.0	1606.0
276.41	Acidosis	Prefer not to answer	0.43	7.0	1606.0
276.42	Alkalosis	Prefer not to answer	0.19	3.0	1606.0
276.4	Acid-base balance disorder	Prefer not to answer	0.0	0.0	1606.0
276.13	Hyperpotassemia	Prefer not to answer	0.56	9.0	1606.0
276.14	Hypopotassemia	Prefer not to answer	0.74	12.0	1606.0
276.6	Fluid overload	Prefer not to answer	0.06	1.0	1606.0
276.1	Electrolyte imbalance	Prefer not to answer	0.06	1.0	1606.0
258.1	Postablative ovarian failure	Prefer not to answer	0.0	0.0	1639.0
290.1	Dementias	Prefer not to answer	0.62	10.0	1594.0
290.11	Alzheimer's disease	Prefer not to answer	0.13	2.0	1594.0
290.16	Vascular dementia	Prefer not to answer	0.06	1.0	1594.0
333.3	Tics and choreas	Prefer not to answer	0.0	0.0	1580.0
290.12	Dementia with cerebral degenerations	Prefer not to answer	0.06	1.0	1594.0
290.3	Other persistent mental disorders due to conditions classified elsewhere	Prefer not to answer	0.06	1.0	1594.0
290.2	Delirium due to conditions classified elsewhere	Prefer not to answer	0.5	8.0	1594.0
291.4	Specific nonpsychotic mental disorders due to brain damage	Prefer not to answer	0.0	0.0	1594.0
295.3	Psychosis	Prefer not to answer	0.21	3.0	1422.0
291.1	Transient mental disorders due to conditions classified elsewhere	Prefer not to answer	0.19	3.0	1594.0
296.0	Mood disorders	Prefer not to answer	0.07	1.0	1422.0
300.1	Anxiety disorder	Prefer not to answer	2.0	29.0	1422.0
292.2	Mild cognitive impairment	Prefer not to answer	0.19	3.0	1594.0
290.0	Delirium dementia and amnestic and other cognitive disorders	Prefer not to answer	0.38	6.0	1594.0
316.0	Substance addiction and disorders	Prefer not to answer	0.61	9.0	1466.0
317.0	Alcohol-related disorders	Prefer not to answer	2.2	33.0	1466.0
317.1	Alcoholism	Prefer not to answer	2.91	44.0	1466.0
318.0	Tobacco use disorder	Prefer not to answer	9.17	148.0	1466.0
295.1	Schizophrenia	Prefer not to answer	0.77	11.0	1422.0
296.22	Major depressive disorder	Prefer not to answer	0.14	2.0	1422.0
301.1	Schizoid personality disorder	Prefer not to answer	0.07	1.0	1422.0
295.2	Paranoid disorders	Prefer not to answer	0.42	6.0	1422.0
296.1	Bipolar	Prefer not to answer	0.84	12.0	1422.0
301.0	Personality disorders	Prefer not to answer	0.49	7.0	1422.0
300.4	Dysthymic disorder	Prefer not to answer	0.0	0.0	1422.0
300.13	Phobia	Prefer not to answer	0.56	8.0	1422.0
300.12	Agorophobia, social phobia, and panic disorder	Prefer not to answer	0.56	8.0	1422.0
300.11	Generalized anxiety disorder	Prefer not to answer	0.07	1.0	1422.0
300.3	Obsessive-compulsive disorders	Prefer not to answer	0.07	1.0	1422.0
300.8	Acute reaction to stress	Prefer not to answer	0.21	3.0	1422.0
300.9	Posttraumatic stress disorder	Prefer not to answer	0.28	4.0	1422.0
304.0	Adjustment reaction	Prefer not to answer	0.07	1.0	1422.0
303.1	Dissociative disorder	Prefer not to answer	0.0	0.0	1422.0
303.0	Psychogenic and somatoform disorders	Prefer not to answer	0.0	0.0	1422.0
295.0	Schizophrenia and other psychotic disorders	Prefer not to answer	0.0	0.0	1422.0
303.4	Somatoform disorder	Prefer not to answer	0.0	0.0	1422.0
303.3	Psychogenic disorder	Prefer not to answer	0.07	1.0	1422.0
300.0	Anxiety, phobic and dissociative disorders	Prefer not to answer	0.35	5.0	1422.0
306.0	Other mental disorder	Prefer not to answer	11.07	177.0	1422.0
305.2	Eating disorder	Prefer not to answer	0.07	1.0	1422.0
305.21	Anorexia nervosa	Prefer not to answer	0.07	1.0	1422.0
327.0	Sleep disorders	Prefer not to answer	0.49	8.0	1620.0
327.4	Insomnia	Prefer not to answer	0.0	0.0	1620.0
327.1	Hypersomnia	Prefer not to answer	0.0	0.0	1620.0
327.6	Circadian rhythm sleep disorder	Prefer not to answer	0.06	1.0	1620.0
327.5	Parasomnia	Prefer not to answer	0.0	0.0	1620.0
302.0	Sexual and gender identity disorders	Prefer not to answer	0.21	3.0	1422.0
302.1	Decreased libido	Prefer not to answer	0.0	0.0	1422.0
605.0	Erectile dysfunction [ED]	Prefer not to answer	0.26	4.0	1524.0
301.2	Antisocial/borderline personality disorder	Prefer not to answer	0.28	4.0	1422.0
312.3	Impulse control disorder	Prefer not to answer	0.0	0.0	1655.0
315.0	Develomental delays and disorders	Prefer not to answer	0.18	3.0	1655.0
315.3	Mental retardation	Prefer not to answer	0.0	0.0	1655.0
315.2	Speech and language disorder	Prefer not to answer	0.06	1.0	1655.0
315.1	Learning disorder	Prefer not to answer	0.12	2.0	1655.0
313.3	Autism	Prefer not to answer	0.06	1.0	1655.0
312.0	Conduct disorders	Prefer not to answer	0.0	0.0	1655.0
313.0	Pervasive developmental disorders	Prefer not to answer	0.0	0.0	1655.0
313.2	Tics and stuttering	Prefer not to answer	0.0	0.0	1655.0
344.0	Other paralytic syndromes	Prefer not to answer	0.5	8.0	1580.0
323.8	Encephalitis, non-infectious	Prefer not to answer	0.06	1.0	1655.0
325.0	Phlebitis and thrombophlebitis of intracranial venous sinuses	Prefer not to answer	0.0	0.0	1655.0
334.1	Spinocerebellar disease	Prefer not to answer	0.06	1.0	1580.0
334.2	Anterior horn cell disease	Prefer not to answer	0.19	3.0	1580.0
357.0	Inflammatory and toxic neuropathy	Prefer not to answer	0.72	12.0	1646.0
332.0	Parkinson's disease	Prefer not to answer	0.38	6.0	1580.0
349.0	Other and unspecified disorders of the nervous system	Prefer not to answer	0.13	2.0	1580.0
333.8	Other degenerative diseases of the basal ganglia	Prefer not to answer	0.06	1.0	1580.0
333.4	Torsion dystonia	Prefer not to answer	0.19	3.0	1580.0
333.0	Extrapyramidal disease and abnormal movement disorders	Prefer not to answer	0.19	3.0	1580.0
333.1	Essential tremor	Prefer not to answer	0.13	2.0	1580.0
333.2	Myoclonus	Prefer not to answer	0.06	1.0	1580.0
331.9	Cerebral degeneration, unspecified	Prefer not to answer	0.19	3.0	1580.0
334.0	Degenerative disease of the spinal cord	Prefer not to answer	0.57	9.0	1580.0
335.0	Multiple sclerosis	Prefer not to answer	0.5	8.0	1580.0
341.0	Other demyelinating diseases of central nervous system	Prefer not to answer	0.06	1.0	1580.0
323.2	Acute (transverse) myelitis	Prefer not to answer	0.0	0.0	1655.0
345.0	Epilepsy, recurrent seizures, convulsions	Prefer not to answer	1.31	21.0	1580.0
345.12	Partial epilepsy	Prefer not to answer	0.06	1.0	1580.0
345.1	Epilepsy	Prefer not to answer	0.06	1.0	1580.0
345.11	Generalized convulsive epilepsy	Prefer not to answer	0.19	3.0	1580.0
345.3	Convulsions	Prefer not to answer	0.57	9.0	1580.0
340.0	Migraine	Prefer not to answer	0.86	14.0	1606.0
340.1	Migrain with aura	Prefer not to answer	0.06	1.0	1606.0
339.0	Other headache syndromes	Prefer not to answer	2.67	44.0	1606.0
306.9	Tension headache	Prefer not to answer	0.21	3.0	1422.0
433.31	Transient cerebral ischemia	Prefer not to answer	0.62	10.0	1603.0
362.4	Retinal vascular changes and abnomalities	Prefer not to answer	0.25	4.0	1588.0
433.0	Cerebrovascular disease	Prefer not to answer	1.17	19.0	1603.0
327.41	Organic or persistent insomnia	Prefer not to answer	0.06	1.0	1620.0
291.8	Alteration of consciousness	Prefer not to answer	0.5	8.0	1594.0
327.3	Sleep apnea	Prefer not to answer	2.11	35.0	1620.0
347.0	Cataplexy and narcolepsy	Prefer not to answer	0.06	1.0	1580.0
352.1	Trigeminal nerve disorders [CN5]	Prefer not to answer	0.13	2.0	1586.0
352.2	Facial nerve disorders [CN7]	Prefer not to answer	0.19	3.0	1586.0
352.0	Disorders of other cranial nerves	Prefer not to answer	0.06	1.0	1586.0
353.0	Nerve root and plexus disorders	Prefer not to answer	0.25	4.0	1586.0
353.1	Nerve plexus lesions	Prefer not to answer	0.13	2.0	1586.0
353.2	Nerve root lesions	Prefer not to answer	0.0	0.0	1586.0
722.9	Other and unspecified disc disorder	Prefer not to answer	1.41	23.0	1614.0
907.0	Injuries to the nervous system	Prefer not to answer	0.12	2.0	1659.0
351.0	Other peripheral nerve disorders	Prefer not to answer	3.88	64.0	1586.0
355.0	Complex regional/central pain syndrome	Prefer not to answer	0.06	1.0	1586.0
356.0	Hereditary and idiopathic peripheral neuropathy	Prefer not to answer	0.06	1.0	1646.0
316.1	Polyneuropathy due to drugs	Prefer not to answer	0.0	0.0	1466.0
250.6	Polyneuropathy in diabetes	Prefer not to answer	0.47	7.0	1491.0
358.1	Myasthenia gravis	Prefer not to answer	0.12	2.0	1646.0
358.0	Myoneural disorders	Prefer not to answer	0.0	0.0	1646.0
359.2	Myopathy	Prefer not to answer	0.06	1.0	1646.0
359.1	Muscular dystrophies	Prefer not to answer	0.06	1.0	1646.0
343.0	Infantile cerebral palsy	Prefer not to answer	0.0	0.0	1580.0
342.0	Hemiplegia	Prefer not to answer	0.44	7.0	1580.0
337.0	Disorders of the autonomic nervous system	Prefer not to answer	0.0	0.0	1580.0
337.1	Peripheral autonomic neuropathy	Prefer not to answer	0.0	0.0	1580.0
752.2	Other specified congenital anomalies of nervous system	Prefer not to answer	0.0	0.0	1658.0
331.1	Hydrocephalus	Prefer not to answer	0.19	3.0	1580.0
348.4	Cerebral cysts	Prefer not to answer	0.06	1.0	1580.0
348.0	Other conditions of brain	Prefer not to answer	0.13	2.0	1580.0
348.2	Cerebral edema and compression of brain	Prefer not to answer	0.13	2.0	1580.0
798.1	Chronic fatigue syndrome	Prefer not to answer	0.18	3.0	1636.0
348.9	Other conditions of brain, NOS	Prefer not to answer	0.13	2.0	1580.0
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Prefer not to answer	0.33	5.0	1502.0
371.3	Inflammation of eyelids	Prefer not to answer	0.99	16.0	1601.0
371.33	Noninfectious dermatoses of eyelid	Prefer not to answer	0.0	0.0	1601.0
374.0	Other disorders of eyelids	Prefer not to answer	0.81	13.0	1601.0
374.1	Ectropion or entropion	Prefer not to answer	0.25	4.0	1601.0
374.2	Lagophthalmos	Prefer not to answer	0.06	1.0	1601.0
374.3	Ptosis of eyelid	Prefer not to answer	0.68	11.0	1601.0
375.0	Disorders of lacrimal system	Prefer not to answer	0.31	5.0	1623.0
375.2	Epiphora	Prefer not to answer	0.37	6.0	1623.0
376.0	Disorders of the orbit	Prefer not to answer	0.0	0.0	1623.0
371.9	Chronic inflammatory disorders of orbit	Prefer not to answer	0.0	0.0	1601.0
242.3	Exophthalmos	Prefer not to answer	0.0	0.0	1575.0
369.5	Conjunctivitis, infectious	Prefer not to answer	0.31	5.0	1601.0
371.2	Conjunctivitis, noninfectious	Prefer not to answer	0.0	0.0	1601.0
372.0	Disorders of conjunctiva	Prefer not to answer	0.31	5.0	1601.0
695.22	Pemphigus and pemphigoid	Prefer not to answer	0.06	1.0	1639.0
371.0	Inflammation of the eye	Prefer not to answer	0.0	0.0	1601.0
379.0	Other disorders of eye	Prefer not to answer	0.06	1.0	1623.0
379.1	Scleritis and episcleritis	Prefer not to answer	0.06	1.0	1623.0
370.0	Keratitis	Prefer not to answer	0.0	0.0	1601.0
370.1	Corneal ulcer	Prefer not to answer	0.12	2.0	1601.0
370.3	Keratoconjunctivitis	Prefer not to answer	0.0	0.0	1601.0
364.1	Corneal opacity	Prefer not to answer	0.13	2.0	1595.0
364.0	Corneal opacity and other disorders of cornea	Prefer not to answer	0.06	1.0	1595.0
364.2	Corneal edema	Prefer not to answer	0.0	0.0	1595.0
364.4	Corneal degenerations	Prefer not to answer	0.13	2.0	1595.0
364.5	Corneal dystrophy	Prefer not to answer	0.0	0.0	1595.0
364.41	Keratoconus	Prefer not to answer	0.0	0.0	1595.0
360.0	Disorders of the globe	Prefer not to answer	0.06	1.0	1595.0
371.1	Uveitis, noninfectious or NOS	Prefer not to answer	0.25	4.0	1601.0
379.5	Disorders of iris and ciliary body	Prefer not to answer	0.18	3.0	1623.0
366.2	Senile cataract	Prefer not to answer	3.34	53.0	1534.0
379.3	Aphakia and other disorders of lens	Prefer not to answer	0.61	10.0	1623.0
366.0	Cataract	Prefer not to answer	6.58	108.0	1534.0
366.1	Nonsenile Cataract	Prefer not to answer	0.07	1.0	1534.0
366.3	Traumatic cataract	Prefer not to answer	0.07	1.0	1534.0
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Prefer not to answer	0.0	0.0	1595.0
363.3	Chorioretinal scars	Prefer not to answer	0.0	0.0	1595.0
363.4	Choroidal degenerations	Prefer not to answer	0.0	0.0	1595.0
361.1	Retinal detachment with retinal defect	Prefer not to answer	0.31	5.0	1595.0
361.2	Retinoschisis and retinal cysts	Prefer not to answer	0.0	0.0	1595.0
361.0	Retinal detachments and defects	Prefer not to answer	0.75	12.0	1595.0
362.0	Other retinal disorders	Prefer not to answer	0.25	4.0	1588.0
362.1	Retinopathy of prematurity	Prefer not to answer	0.0	0.0	1588.0
362.3	Other nondiabetic retinopathy	Prefer not to answer	0.0	0.0	1588.0
362.29	Macular degeneration (senile) of retina NOS	Prefer not to answer	1.31	21.0	1588.0
362.6	Peripheral retinal degenerations	Prefer not to answer	0.13	2.0	1588.0
362.7	Hereditary retinal dystrophies	Prefer not to answer	0.13	2.0	1588.0
362.8	Retinal hemorrhage/ischemia	Prefer not to answer	0.06	1.0	1588.0
362.31	Separation of retinal layers	Prefer not to answer	0.13	2.0	1588.0
365.0	Glaucoma	Prefer not to answer	1.54	25.0	1595.0
365.11	Primary open angle glaucoma	Prefer not to answer	0.62	10.0	1595.0
365.2	Primary angle-closure glaucoma	Prefer not to answer	0.13	2.0	1595.0
379.2	Disorders of vitreous body	Prefer not to answer	0.25	4.0	1623.0
360.2	Progressive myopia	Prefer not to answer	0.06	1.0	1595.0
360.3	Hypotony of eye	Prefer not to answer	0.0	0.0	1595.0
377.3	Optic neuritis/neuropathy	Prefer not to answer	0.06	1.0	1623.0
377.0	Disorders of optic nerve and visual pathways	Prefer not to answer	0.12	2.0	1623.0
377.1	Optic atrophy	Prefer not to answer	0.0	0.0	1623.0
378.5	Paralytic strabismus	Prefer not to answer	0.25	4.0	1623.0
378.0	Strabismus and other disorders of binocular eye movements	Prefer not to answer	0.06	1.0	1623.0
378.1	Strabismus (not specified as paralytic)	Prefer not to answer	0.43	7.0	1623.0
367.0	Disorders of refraction and accommodation; blindness and low vision	Prefer not to answer	0.0	0.0	1649.0
367.8	Hypermetropia	Prefer not to answer	0.12	2.0	1649.0
367.1	Myopia	Prefer not to answer	0.24	4.0	1649.0
367.2	Astigmatism	Prefer not to answer	0.12	2.0	1649.0
368.3	Anisometropia	Prefer not to answer	0.0	0.0	1639.0
367.4	Presbyopia	Prefer not to answer	0.0	0.0	1649.0
368.7	Disorders of accommodation	Prefer not to answer	0.0	0.0	1639.0
368.0	Visual disturbances	Prefer not to answer	0.67	11.0	1639.0
368.1	Amblyopia	Prefer not to answer	0.12	2.0	1639.0
368.9	Subjective visual disturbances	Prefer not to answer	0.12	2.0	1639.0
368.2	Diplopia and disorders of binocular vision	Prefer not to answer	0.43	7.0	1639.0
368.4	Visual field defects	Prefer not to answer	0.06	1.0	1639.0
368.5	Color vision deficiencies	Prefer not to answer	0.0	0.0	1639.0
367.9	Blindness and low vision	Prefer not to answer	0.3	5.0	1649.0
378.2	Nystagmus and other irregular eye movements	Prefer not to answer	0.12	2.0	1623.0
379.4	Anomalies of pupillary function	Prefer not to answer	0.06	1.0	1623.0
379.9	Pain, swelling or discharge of eye	Prefer not to answer	0.12	2.0	1623.0
380.1	Otitis externa	Prefer not to answer	0.06	1.0	1654.0
686.1	Carbuncle and furuncle	Prefer not to answer	0.44	7.0	1602.0
385.3	Cholesteatoma	Prefer not to answer	0.0	0.0	1651.0
380.0	Disorders of external ear	Prefer not to answer	0.24	4.0	1654.0
380.4	Impacted cerumen	Prefer not to answer	0.12	2.0	1654.0
381.11	Suppurative and unspecified otitis media	Prefer not to answer	0.12	2.0	1651.0
381.2	Eustachian tube disorders	Prefer not to answer	0.06	1.0	1651.0
381.3	Mastoiditis & related conditions	Prefer not to answer	0.0	0.0	1651.0
384.4	Perforation of tympanic membrane	Prefer not to answer	0.18	3.0	1651.0
384.0	Other disorders of tympanic membrane	Prefer not to answer	0.18	3.0	1651.0
384.1	Myringitis	Prefer not to answer	0.0	0.0	1651.0
385.0	Other disorders of middle ear and mastoid	Prefer not to answer	0.06	1.0	1651.0
385.5	Tympanosclerosis and middle ear disease related to otitis media	Prefer not to answer	0.0	0.0	1651.0
383.0	Otosclerosis	Prefer not to answer	0.12	2.0	1651.0
386.0	Vertiginous syndromes and other disorders of vestibular system	Prefer not to answer	0.0	0.0	1630.0
