PheCode	Phenotype	Age	Prevalence	Case	Controls
351.0	Other peripheral nerve disorders	55-64	3.8	7990	202009
351.0	Other peripheral nerve disorders	65-74	3.94	3735	90963
749.0	Congenital anomalies of face and neck	Total	0.07	332	499993
749.0	Congenital anomalies of face and neck	35-44	0.1	51	51413
749.0	Congenital anomalies of face and neck	45-54	0.08	109	141650
749.0	Congenital anomalies of face and neck	55-64	0.06	124	211345
749.0	Congenital anomalies of face and neck	65-74	0.05	48	95585
854.0	Complications of cardiac/vascular device, implant, and graft	Total	0.79	3780	476287
854.0	Complications of cardiac/vascular device, implant, and graft	35-44	0.31	157	50177
854.0	Complications of cardiac/vascular device, implant, and graft	45-54	0.47	643	136981
854.0	Complications of cardiac/vascular device, implant, and graft	55-64	0.84	1700	200700
854.0	Complications of cardiac/vascular device, implant, and graft	65-74	1.43	1280	88429
599.2	Retention of urine	Total	2.26	10772	466682
599.2	Retention of urine	35-44	0.65	326	49709
599.2	Retention of urine	45-54	1.01	1378	135292
599.2	Retention of urine	55-64	2.4	4824	196302
599.2	Retention of urine	65-74	4.74	4244	85379
780.0	Hypothermia/Chills	Total	0.06	308	500120
780.0	Hypothermia/Chills	35-44	0.03	15	51458
780.0	Hypothermia/Chills	45-54	0.04	61	141720
780.0	Hypothermia/Chills	55-64	0.07	139	211379
780.0	Hypothermia/Chills	65-74	0.1	93	95563
836.0	Traumatic arthropathy	Total	0.07	325	492462
836.0	Traumatic arthropathy	35-44	0.03	14	50622
836.0	Traumatic arthropathy	45-54	0.06	82	139424
836.0	Traumatic arthropathy	55-64	0.08	157	208222
836.0	Traumatic arthropathy	65-74	0.08	72	94194
475.0	Chronic sinusitis	Total	0.7	3364	475549
475.0	Chronic sinusitis	35-44	0.52	257	49017
475.0	Chronic sinusitis	45-54	0.67	911	135198
475.0	Chronic sinusitis	55-64	0.77	1559	201020
475.0	Chronic sinusitis	65-74	0.7	637	90314
706.2	Sebaceous cyst	Total	2.17	10846	488374
706.2	Sebaceous cyst	35-44	1.86	955	50381
706.2	Sebaceous cyst	45-54	2.08	2943	138503
706.2	Sebaceous cyst	55-64	2.21	4667	206380
706.2	Sebaceous cyst	65-74	2.39	2281	93110
155.1	Malignant neoplasm of liver, primary	Total	0.05	250	477326
155.1	Malignant neoplasm of liver, primary	35-44	0.0	2	50774
155.1	Malignant neoplasm of liver, primary	45-54	0.03	46	137994
155.1	Malignant neoplasm of liver, primary	55-64	0.05	109	200318
155.1	Malignant neoplasm of liver, primary	65-74	0.11	93	88240
480.2	Viral pneumonia	Total	0.02	117	483389
480.2	Viral pneumonia	35-44	0.02	12	50666
480.2	Viral pneumonia	45-54	0.02	25	138919
480.2	Viral pneumonia	55-64	0.03	55	204018
480.2	Viral pneumonia	65-74	0.03	25	89786
528.12	Oral aphthae	Total	0.02	108	492610
528.12	Oral aphthae	35-44	0.03	14	50929
528.12	Oral aphthae	45-54	0.02	27	139847
528.12	Oral aphthae	55-64	0.02	43	207918
528.12	Oral aphthae	65-74	0.03	24	93916
368.4	Visual field defects	Total	0.11	527	495265
368.4	Visual field defects	35-44	0.04	22	51106
368.4	Visual field defects	45-54	0.07	102	140732
368.4	Visual field defects	55-64	0.11	229	209314
368.4	Visual field defects	65-74	0.18	174	94113
442.2	Aneurysm of iliac artery	Total	0.03	153	488142
442.2	Aneurysm of iliac artery	35-44	0.0	0	51100
442.2	Aneurysm of iliac artery	45-54	0.01	11	140019
442.2	Aneurysm of iliac artery	55-64	0.03	55	205978
442.2	Aneurysm of iliac artery	65-74	0.1	87	91045
686.1	Carbuncle and furuncle	Total	0.7	3392	484382
686.1	Carbuncle and furuncle	35-44	0.75	381	50107
686.1	Carbuncle and furuncle	45-54	0.77	1073	137767
686.1	Carbuncle and furuncle	55-64	0.65	1334	204648
686.1	Carbuncle and furuncle	65-74	0.65	604	91860
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Total	0.05	246	461001
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	35-44	0.08	39	48200
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	45-54	0.07	90	131857
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	55-64	0.05	88	194526
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	65-74	0.03	29	86418
292.4	Altered mental status	Total	0.77	3794	489014
292.4	Altered mental status	35-44	0.21	107	50975
292.4	Altered mental status	45-54	0.36	504	140100
292.4	Altered mental status	55-64	0.78	1629	206745
292.4	Altered mental status	65-74	1.68	1554	91194
41.4	E. coli	Total	0.95	4569	477621
41.4	E. coli	35-44	0.44	220	50193
41.4	E. coli	45-54	0.6	830	137254
41.4	E. coli	55-64	1.01	2048	201363
41.4	E. coli	65-74	1.63	1471	88811
70.0	Viral hepatitis	Total	0.08	388	492293
70.0	Viral hepatitis	35-44	0.07	33	50601
70.0	Viral hepatitis	45-54	0.09	121	139395
70.0	Viral hepatitis	55-64	0.08	169	208189
70.0	Viral hepatitis	65-74	0.07	65	94108
574.2	Calculus of bile duct	Total	0.76	3635	476419
574.2	Calculus of bile duct	35-44	0.43	217	49915
574.2	Calculus of bile duct	45-54	0.56	765	136328
574.2	Calculus of bile duct	55-64	0.83	1669	200585
574.2	Calculus of bile duct	65-74	1.09	984	89591
610.3	Fibrosclerosis of breast	Total	0.07	362	491692
610.3	Fibrosclerosis of breast	35-44	0.07	35	50530
610.3	Fibrosclerosis of breast	45-54	0.08	106	138974
610.3	Fibrosclerosis of breast	55-64	0.08	168	207868
610.3	Fibrosclerosis of breast	65-74	0.06	53	94320
508.0	Pulmonary collapse; interstitial and compensatory emphysema	Total	0.74	3571	482092
508.0	Pulmonary collapse; interstitial and compensatory emphysema	35-44	0.3	152	50757
508.0	Pulmonary collapse; interstitial and compensatory emphysema	45-54	0.42	588	138991
508.0	Pulmonary collapse; interstitial and compensatory emphysema	55-64	0.81	1655	203324
508.0	Pulmonary collapse; interstitial and compensatory emphysema	65-74	1.3	1176	89020
720.0	Spinal stenosis	Total	0.23	1114	487642
720.0	Spinal stenosis	35-44	0.07	35	50485
720.0	Spinal stenosis	45-54	0.1	144	138806
720.0	Spinal stenosis	55-64	0.24	503	205913
720.0	Spinal stenosis	65-74	0.47	432	92438
575.6	Cholesterolosis of gallbladder	Total	0.13	619	476419
575.6	Cholesterolosis of gallbladder	35-44	0.14	69	49915
575.6	Cholesterolosis of gallbladder	45-54	0.13	174	136328
575.6	Cholesterolosis of gallbladder	55-64	0.14	276	200585
575.6	Cholesterolosis of gallbladder	65-74	0.11	100	89591
374.3	Ptosis of eyelid	Total	0.54	2663	486857
374.3	Ptosis of eyelid	35-44	0.15	74	50723
374.3	Ptosis of eyelid	45-54	0.29	399	139031
374.3	Ptosis of eyelid	55-64	0.63	1309	205349
374.3	Ptosis of eyelid	65-74	0.95	881	91754
197.0	Chemotherapy	Total	5.74	27227	447279
197.0	Chemotherapy	35-44	3.09	1559	48958
197.0	Chemotherapy	45-54	4.26	5859	131599
197.0	Chemotherapy	55-64	6.28	12526	186859
197.0	Chemotherapy	65-74	8.36	7283	79863
202.21	Nodular lymphoma	Total	0.11	525	494261
202.21	Nodular lymphoma	35-44	0.04	20	51198
202.21	Nodular lymphoma	45-54	0.08	106	140732
202.21	Nodular lymphoma	55-64	0.11	236	208694
202.21	Nodular lymphoma	65-74	0.17	163	93637
375.0	Disorders of lacrimal system	Total	0.5	2450	488734
375.0	Disorders of lacrimal system	35-44	0.18	92	51015
375.0	Disorders of lacrimal system	45-54	0.26	370	139972
375.0	Disorders of lacrimal system	55-64	0.56	1164	206218
375.0	Disorders of lacrimal system	65-74	0.89	824	91529
580.32	Nephritis and nephropathy with pathological lesion	Total	0.08	365	481142
580.32	Nephritis and nephropathy with pathological lesion	35-44	0.03	17	50720
580.32	Nephritis and nephropathy with pathological lesion	45-54	0.06	78	138743
580.32	Nephritis and nephropathy with pathological lesion	55-64	0.09	175	203009
580.32	Nephritis and nephropathy with pathological lesion	65-74	0.11	95	88670
288.0	Diseases of white blood cells	Total	0.19	915	489304
288.0	Diseases of white blood cells	35-44	0.13	68	50748
288.0	Diseases of white blood cells	45-54	0.14	199	139371
288.0	Diseases of white blood cells	55-64	0.2	408	206419
288.0	Diseases of white blood cells	65-74	0.26	240	92766
535.0	Gastritis and duodenitis	Total	5.3	25473	455544
535.0	Gastritis and duodenitis	35-44	2.61	1317	49217
535.0	Gastritis and duodenitis	45-54	3.94	5427	132211
535.0	Gastritis and duodenitis	55-64	5.89	11926	190598
535.0	Gastritis and duodenitis	65-74	7.53	6803	83518
420.22	Chronic pericarditis	Total	0.02	100	495513
420.22	Chronic pericarditis	35-44	0.01	4	51209
420.22	Chronic pericarditis	45-54	0.01	17	140894
420.22	Chronic pericarditis	55-64	0.02	48	209295
420.22	Chronic pericarditis	65-74	0.03	31	94115
260.0	Protein-calorie malnutrition	Total	0.06	282	495737
260.0	Protein-calorie malnutrition	35-44	0.03	16	51187
260.0	Protein-calorie malnutrition	45-54	0.04	57	140762
260.0	Protein-calorie malnutrition	55-64	0.06	129	209481
260.0	Protein-calorie malnutrition	65-74	0.08	80	94307
496.1	Emphysema	Total	0.61	2762	452084
496.1	Emphysema	35-44	0.12	57	47909
496.1	Emphysema	45-54	0.23	303	130908
496.1	Emphysema	55-64	0.68	1294	190364
496.1	Emphysema	65-74	1.32	1108	82903
433.21	Cerebral artery occlusion, with cerebral infarction	Total	0.56	2727	485596
433.21	Cerebral artery occlusion, with cerebral infarction	35-44	0.14	72	51070
433.21	Cerebral artery occlusion, with cerebral infarction	45-54	0.26	369	139684
433.21	Cerebral artery occlusion, with cerebral infarction	55-64	0.58	1204	204931
433.21	Cerebral artery occlusion, with cerebral infarction	65-74	1.19	1082	89911
282.8	Other hemoglobinopathies	Total	0.08	364	470418
282.8	Other hemoglobinopathies	35-44	0.11	55	49369
282.8	Other hemoglobinopathies	45-54	0.09	128	134871
282.8	Other hemoglobinopathies	55-64	0.06	128	198969
282.8	Other hemoglobinopathies	65-74	0.06	53	87209
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	Total	0.05	223	480324
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	35-44	0.03	15	50072
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	45-54	0.03	45	137265
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	55-64	0.05	100	202814
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	65-74	0.07	63	90173
218.1	Uterine leiomyoma	Total	2.81	13852	479414
218.1	Uterine leiomyoma	35-44	3.36	1705	49036
218.1	Uterine leiomyoma	45-54	3.86	5405	134464
218.1	Uterine leiomyoma	55-64	2.57	5361	203121
218.1	Uterine leiomyoma	65-74	1.47	1381	92793
509.1	Respiratory failure	Total	0.64	3085	482092
509.1	Respiratory failure	35-44	0.19	95	50757
509.1	Respiratory failure	45-54	0.3	420	138991
509.1	Respiratory failure	55-64	0.69	1407	203324
509.1	Respiratory failure	65-74	1.29	1163	89020
70.3	Viral hepatitis C	Total	0.1	498	492293
70.3	Viral hepatitis C	35-44	0.12	61	50601
70.3	Viral hepatitis C	45-54	0.16	223	139395
70.3	Viral hepatitis C	55-64	0.09	182	208189
70.3	Viral hepatitis C	65-74	0.03	32	94108
411.1	Unstable angina (intermediate coronary syndrome)	Total	1.48	6819	455461
411.1	Unstable angina (intermediate coronary syndrome)	35-44	0.26	133	50577
411.1	Unstable angina (intermediate coronary syndrome)	45-54	0.73	993	135749
411.1	Unstable angina (intermediate coronary syndrome)	55-64	1.66	3212	190152
411.1	Unstable angina (intermediate coronary syndrome)	65-74	3.05	2481	78983
420.2	Pericarditis	Total	0.34	1700	495513
420.2	Pericarditis	35-44	0.22	112	51209
420.2	Pericarditis	45-54	0.22	316	140894
420.2	Pericarditis	55-64	0.37	775	209295
420.2	Pericarditis	65-74	0.53	497	94115
389.0	Hearing loss	Total	1.06	5276	493360
389.0	Hearing loss	35-44	0.35	181	51188
389.0	Hearing loss	45-54	0.54	757	140619
389.0	Hearing loss	55-64	1.12	2354	208347
389.0	Hearing loss	65-74	2.08	1984	93206
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	Total	1.89	8879	461001
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	35-44	1.72	842	48200
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	45-54	1.71	2290	131857
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	55-64	1.87	3701	194526
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	65-74	2.31	2046	86418
620.0	Dysplasia of female genital organs	Total	0.02	110	484324
620.0	Dysplasia of female genital organs	35-44	0.02	12	50189
620.0	Dysplasia of female genital organs	45-54	0.02	30	136867
620.0	Dysplasia of female genital organs	55-64	0.02	47	204162
620.0	Dysplasia of female genital organs	65-74	0.02	21	93106
315.1	Learning disorder	Total	0.05	263	499375
315.1	Learning disorder	35-44	0.1	50	51370
315.1	Learning disorder	45-54	0.07	100	141498
315.1	Learning disorder	55-64	0.04	84	211103
315.1	Learning disorder	65-74	0.03	29	95404
612.3	Congenital anomalies of breast	Total	0.02	112	491692
612.3	Congenital anomalies of breast	35-44	0.04	21	50530
612.3	Congenital anomalies of breast	45-54	0.03	48	138974
612.3	Congenital anomalies of breast	55-64	0.02	34	207868
612.3	Congenital anomalies of breast	65-74	0.01	9	94320
204.21	Myeloid leukemia, acute	Total	0.09	454	494261
204.21	Myeloid leukemia, acute	35-44	0.05	24	51198
204.21	Myeloid leukemia, acute	45-54	0.05	77	140732
204.21	Myeloid leukemia, acute	55-64	0.09	197	208694
204.21	Myeloid leukemia, acute	65-74	0.17	156	93637
465.2	Acute pharyngitis	Total	0.25	1257	496898
465.2	Acute pharyngitis	35-44	0.25	130	51126
465.2	Acute pharyngitis	45-54	0.23	323	140877
465.2	Acute pharyngitis	55-64	0.26	555	209975
465.2	Acute pharyngitis	65-74	0.26	249	94920
519.2	Respiratory complications	Total	0.09	414	485913
519.2	Respiratory complications	35-44	0.04	18	50624
519.2	Respiratory complications	45-54	0.04	57	139005
519.2	Respiratory complications	55-64	0.09	195	205136
519.2	Respiratory complications	65-74	0.16	144	91148
377.3	Optic neuritis/neuropathy	Total	0.05	255	488734
377.3	Optic neuritis/neuropathy	35-44	0.04	19	51015
377.3	Optic neuritis/neuropathy	45-54	0.05	72	139972
377.3	Optic neuritis/neuropathy	55-64	0.05	112	206218
377.3	Optic neuritis/neuropathy	65-74	0.06	52	91529
465.4	Acute laryngitis and tracheitis	Total	0.04	214	496898
465.4	Acute laryngitis and tracheitis	35-44	0.03	17	51126
465.4	Acute laryngitis and tracheitis	45-54	0.04	59	140877
465.4	Acute laryngitis and tracheitis	55-64	0.04	89	209975
465.4	Acute laryngitis and tracheitis	65-74	0.05	49	94920
803.2	Fracture of radius and ulna	Total	0.2	973	495626
803.2	Fracture of radius and ulna	35-44	0.12	62	51087
803.2	Fracture of radius and ulna	45-54	0.15	207	140641
803.2	Fracture of radius and ulna	55-64	0.21	445	209460
803.2	Fracture of radius and ulna	65-74	0.27	259	94438
317.1	Alcoholism	Total	2.62	12344	458340
317.1	Alcoholism	35-44	1.93	935	47623
317.1	Alcoholism	45-54	2.33	3106	130284
317.1	Alcoholism	55-64	2.79	5545	193530
317.1	Alcoholism	65-74	3.08	2758	86903
524.3	Anomalies of tooth position/malocclusion	Total	0.08	392	485832
524.3	Anomalies of tooth position/malocclusion	35-44	0.2	98	49484
524.3	Anomalies of tooth position/malocclusion	45-54	0.1	140	137277
524.3	Anomalies of tooth position/malocclusion	55-64	0.06	117	205889
524.3	Anomalies of tooth position/malocclusion	65-74	0.04	37	93182
530.14	Reflux esophagitis	Total	3.24	14827	442592
530.14	Reflux esophagitis	35-44	1.63	799	48306
530.14	Reflux esophagitis	45-54	2.4	3178	129474
530.14	Reflux esophagitis	55-64	3.61	6902	184543
530.14	Reflux esophagitis	65-74	4.69	3948	80269
617.0	Disorders secondary to childbirth, surgery, trauma	Total	0.08	409	484670
617.0	Disorders secondary to childbirth, surgery, trauma	35-44	0.09	45	50779
617.0	Disorders secondary to childbirth, surgery, trauma	45-54	0.1	141	138620
617.0	Disorders secondary to childbirth, surgery, trauma	55-64	0.07	152	203775
617.0	Disorders secondary to childbirth, surgery, trauma	65-74	0.08	71	91496
592.1	Cystitis	Total	0.59	2728	460745
592.1	Cystitis	35-44	0.23	114	49406
592.1	Cystitis	45-54	0.39	518	133797
592.1	Cystitis	55-64	0.63	1234	193797
592.1	Cystitis	65-74	1.02	862	83745
610.2	Fibroadenosis of breast	Total	0.07	360	491692
610.2	Fibroadenosis of breast	35-44	0.09	46	50530
610.2	Fibroadenosis of breast	45-54	0.08	110	138974
610.2	Fibroadenosis of breast	55-64	0.08	160	207868
610.2	Fibroadenosis of breast	65-74	0.05	44	94320
473.1	Chronic laryngitis	Total	0.02	114	475549
473.1	Chronic laryngitis	35-44	0.01	4	49017
473.1	Chronic laryngitis	45-54	0.02	27	135198
473.1	Chronic laryngitis	55-64	0.03	55	201020
473.1	Chronic laryngitis	65-74	0.03	28	90314
388.0	Other disorders of ear	Total	0.03	144	493360
388.0	Other disorders of ear	35-44	0.03	13	51188
388.0	Other disorders of ear	45-54	0.03	37	140619
388.0	Other disorders of ear	55-64	0.03	60	208347
388.0	Other disorders of ear	65-74	0.04	34	93206
170.1	Bone cancer	Total	0.04	194	499806
170.1	Bone cancer	35-44	0.03	13	51438
170.1	Bone cancer	45-54	0.03	38	141642
170.1	Bone cancer	55-64	0.04	94	211216
170.1	Bone cancer	65-74	0.05	49	95510
592.2	Urethritis and urethral syndrome	Total	0.03	154	460745
592.2	Urethritis and urethral syndrome	35-44	0.01	7	49406
592.2	Urethritis and urethral syndrome	45-54	0.03	34	133797
592.2	Urethritis and urethral syndrome	55-64	0.04	73	193797
592.2	Urethritis and urethral syndrome	65-74	0.05	40	83745
707.1	Decubitus ulcer	Total	0.08	377	498121
707.1	Decubitus ulcer	35-44	0.02	12	51388
707.1	Decubitus ulcer	45-54	0.04	62	141389
707.1	Decubitus ulcer	55-64	0.08	171	210478
707.1	Decubitus ulcer	65-74	0.14	132	94866
571.6	Primary biliary cirrhosis	Total	0.07	362	486179
571.6	Primary biliary cirrhosis	35-44	0.02	11	50688
571.6	Primary biliary cirrhosis	45-54	0.05	71	138658
571.6	Primary biliary cirrhosis	55-64	0.09	191	204988
571.6	Primary biliary cirrhosis	65-74	0.1	89	91845
695.81	Erythema nodosum	Total	0.02	105	494289
695.81	Erythema nodosum	35-44	0.03	16	51050
695.81	Erythema nodosum	45-54	0.03	37	140311
695.81	Erythema nodosum	55-64	0.02	40	208800
695.81	Erythema nodosum	65-74	0.01	12	94128
394.3	Aortic valve disease	Total	0.43	2113	489731
394.3	Aortic valve disease	35-44	0.1	49	51135
394.3	Aortic valve disease	45-54	0.16	225	140326
394.3	Aortic valve disease	55-64	0.47	973	206777
394.3	Aortic valve disease	65-74	0.94	866	91493
597.0	Other disorders of urethra and urinary tract	Total	0.22	1072	480785
597.0	Other disorders of urethra and urinary tract	35-44	0.08	40	50541
597.0	Other disorders of urethra and urinary tract	45-54	0.13	181	138197
