PheCode	Phenotype	Age	Prevalence	Case	Controls
528.12	Oral aphthae	Female	0.02	62	268020
528.12	Oral aphthae	Male	0.02	46	224590
368.4	Visual field defects	Total	0.11	527	495265
368.4	Visual field defects	Female	0.09	236	269567
368.4	Visual field defects	Male	0.13	291	225698
442.2	Aneurysm of iliac artery	Total	0.03	153	488142
442.2	Aneurysm of iliac artery	Female	0.01	15	267338
442.2	Aneurysm of iliac artery	Male	0.06	138	220804
686.1	Carbuncle and furuncle	Total	0.7	3392	484382
686.1	Carbuncle and furuncle	Female	0.58	1543	265342
686.1	Carbuncle and furuncle	Male	0.84	1849	219040
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Total	0.05	246	461001
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Female	0.05	128	246290
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Male	0.05	118	214711
292.4	Altered mental status	Total	0.77	3794	489014
292.4	Altered mental status	Female	0.58	1550	267399
292.4	Altered mental status	Male	1.0	2244	221615
41.4	E. coli	Total	0.95	4569	477621
41.4	E. coli	Female	1.05	2768	261072
41.4	E. coli	Male	0.82	1801	216549
70.0	Viral hepatitis	Total	0.08	388	492293
70.0	Viral hepatitis	Female	0.06	161	267844
70.0	Viral hepatitis	Male	0.1	227	224449
574.2	Calculus of bile duct	Total	0.76	3635	476419
574.2	Calculus of bile duct	Female	0.92	2366	256040
574.2	Calculus of bile duct	Male	0.57	1269	220379
610.3	Fibrosclerosis of breast	Total	0.07	362	491692
610.3	Fibrosclerosis of breast	Female	0.14	360	263990
610.3	Fibrosclerosis of breast	Male	0.0	2	227702
508.0	Pulmonary collapse; interstitial and compensatory emphysema	Total	0.74	3571	482092
508.0	Pulmonary collapse; interstitial and compensatory emphysema	Female	0.61	1637	264623
508.0	Pulmonary collapse; interstitial and compensatory emphysema	Male	0.88	1934	217469
720.0	Spinal stenosis	Total	0.23	1114	487642
720.0	Spinal stenosis	Female	0.21	558	265073
720.0	Spinal stenosis	Male	0.25	556	222569
575.6	Cholesterolosis of gallbladder	Total	0.13	619	476419
575.6	Cholesterolosis of gallbladder	Female	0.18	466	256040
575.6	Cholesterolosis of gallbladder	Male	0.07	153	220379
374.3	Ptosis of eyelid	Total	0.54	2663	486857
374.3	Ptosis of eyelid	Female	0.63	1669	264902
374.3	Ptosis of eyelid	Male	0.45	994	221955
197.0	Chemotherapy	Total	5.74	27227	447279
197.0	Chemotherapy	Female	6.49	16869	243022
197.0	Chemotherapy	Male	4.83	10358	204257
202.21	Nodular lymphoma	Total	0.11	525	494261
202.21	Nodular lymphoma	Female	0.1	275	269577
202.21	Nodular lymphoma	Male	0.11	250	224684
375.0	Disorders of lacrimal system	Total	0.5	2450	488734
375.0	Disorders of lacrimal system	Female	0.62	1660	265636
375.0	Disorders of lacrimal system	Male	0.35	790	223098
580.32	Nephritis and nephropathy with pathological lesion	Total	0.08	365	481142
580.32	Nephritis and nephropathy with pathological lesion	Female	0.05	139	264094
580.32	Nephritis and nephropathy with pathological lesion	Male	0.1	226	217048
288.0	Diseases of white blood cells	Total	0.19	915	489304
288.0	Diseases of white blood cells	Female	0.18	476	266288
288.0	Diseases of white blood cells	Male	0.2	439	223016
535.0	Gastritis and duodenitis	Total	5.3	25473	455544
535.0	Gastritis and duodenitis	Female	5.41	14194	248156
535.0	Gastritis and duodenitis	Male	5.16	11279	207388
420.22	Chronic pericarditis	Total	0.02	100	495513
420.22	Chronic pericarditis	Female	0.01	31	270495
420.22	Chronic pericarditis	Male	0.03	69	225018
260.0	Protein-calorie malnutrition	Total	0.06	282	495737
260.0	Protein-calorie malnutrition	Female	0.05	125	269608
260.0	Protein-calorie malnutrition	Male	0.07	157	226129
496.1	Emphysema	Total	0.61	2762	452084
496.1	Emphysema	Female	0.46	1129	244832
496.1	Emphysema	Male	0.78	1633	207252
433.21	Cerebral artery occlusion, with cerebral infarction	Total	0.56	2727	485596
433.21	Cerebral artery occlusion, with cerebral infarction	Female	0.37	983	266169
433.21	Cerebral artery occlusion, with cerebral infarction	Male	0.79	1744	219427
282.8	Other hemoglobinopathies	Total	0.08	364	470418
282.8	Other hemoglobinopathies	Female	0.09	220	254494
282.8	Other hemoglobinopathies	Male	0.07	144	215924
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	Total	0.05	223	480324
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	Female	0.05	124	262564
346.1	Nonspecific abnormal findings on radiological and other examination of skull and head	Male	0.05	99	217760
218.1	Uterine leiomyoma	Total	2.81	13852	479414
218.1	Uterine leiomyoma	Female	5.21	13850	252121
218.1	Uterine leiomyoma	Male	0.0	2	227293
509.1	Respiratory failure	Total	0.64	3085	482092
509.1	Respiratory failure	Female	0.46	1230	264623
509.1	Respiratory failure	Male	0.85	1855	217469
70.3	Viral hepatitis C	Total	0.1	498	492293
70.3	Viral hepatitis C	Female	0.06	163	267844
70.3	Viral hepatitis C	Male	0.15	335	224449
411.1	Unstable angina (intermediate coronary syndrome)	Total	1.48	6819	455461
411.1	Unstable angina (intermediate coronary syndrome)	Female	0.87	2266	257267
411.1	Unstable angina (intermediate coronary syndrome)	Male	2.25	4553	198194
420.2	Pericarditis	Total	0.34	1700	495513
420.2	Pericarditis	Female	0.25	669	270495
420.2	Pericarditis	Male	0.46	1031	225018
389.0	Hearing loss	Total	1.06	5276	493360
389.0	Hearing loss	Female	0.89	2412	269037
389.0	Hearing loss	Male	1.26	2864	224323
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	Total	1.89	8879	461001
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	Female	2.37	5967	246290
965.0	Poisoning by analgesics, antipyretics, and antirheumatics	Male	1.34	2912	214711
620.0	Dysplasia of female genital organs	Total	0.02	110	484324
620.0	Dysplasia of female genital organs	Female	0.04	109	256265
620.0	Dysplasia of female genital organs	Male	0.0	1	228059
315.1	Learning disorder	Total	0.05	263	499375
315.1	Learning disorder	Female	0.04	101	271962
315.1	Learning disorder	Male	0.07	162	227413
612.3	Congenital anomalies of breast	Total	0.02	112	491692
612.3	Congenital anomalies of breast	Female	0.04	109	263990
612.3	Congenital anomalies of breast	Male	0.0	3	227702
204.21	Myeloid leukemia, acute	Total	0.09	454	494261
204.21	Myeloid leukemia, acute	Female	0.07	195	269577
204.21	Myeloid leukemia, acute	Male	0.12	259	224684
465.2	Acute pharyngitis	Total	0.25	1257	496898
465.2	Acute pharyngitis	Female	0.27	723	270296
465.2	Acute pharyngitis	Male	0.24	534	226602
519.2	Respiratory complications	Total	0.09	414	485913
519.2	Respiratory complications	Female	0.08	205	265300
519.2	Respiratory complications	Male	0.09	209	220613
377.3	Optic neuritis/neuropathy	Total	0.05	255	488734
377.3	Optic neuritis/neuropathy	Female	0.06	153	265636
377.3	Optic neuritis/neuropathy	Male	0.05	102	223098
465.4	Acute laryngitis and tracheitis	Total	0.04	214	496898
465.4	Acute laryngitis and tracheitis	Female	0.05	122	270296
465.4	Acute laryngitis and tracheitis	Male	0.04	92	226602
803.2	Fracture of radius and ulna	Total	0.2	973	495626
803.2	Fracture of radius and ulna	Female	0.25	688	269827
803.2	Fracture of radius and ulna	Male	0.13	285	225799
317.1	Alcoholism	Total	2.62	12344	458340
317.1	Alcoholism	Female	1.78	4626	254795
317.1	Alcoholism	Male	3.65	7718	203545
524.3	Anomalies of tooth position/malocclusion	Total	0.08	392	485832
524.3	Anomalies of tooth position/malocclusion	Female	0.08	220	264064
524.3	Anomalies of tooth position/malocclusion	Male	0.08	172	221768
530.14	Reflux esophagitis	Total	3.24	14827	442592
530.14	Reflux esophagitis	Female	2.97	7377	241260
530.14	Reflux esophagitis	Male	3.57	7450	201332
617.0	Disorders secondary to childbirth, surgery, trauma	Total	0.08	409	484670
617.0	Disorders secondary to childbirth, surgery, trauma	Female	0.16	408	256617
617.0	Disorders secondary to childbirth, surgery, trauma	Male	0.0	1	228053
592.1	Cystitis	Total	0.59	2728	460745
592.1	Cystitis	Female	0.65	1652	251862
592.1	Cystitis	Male	0.51	1076	208883
610.2	Fibroadenosis of breast	Total	0.07	360	491692
610.2	Fibroadenosis of breast	Female	0.14	360	263990
610.2	Fibroadenosis of breast	Male	0.0	0	227702
473.1	Chronic laryngitis	Total	0.02	114	475549
473.1	Chronic laryngitis	Female	0.02	49	260917
473.1	Chronic laryngitis	Male	0.03	65	214632
388.0	Other disorders of ear	Total	0.03	144	493360
388.0	Other disorders of ear	Female	0.03	86	269037
388.0	Other disorders of ear	Male	0.03	58	224323
170.1	Bone cancer	Total	0.04	194	499806
170.1	Bone cancer	Female	0.03	71	272107
170.1	Bone cancer	Male	0.05	123	227699
592.2	Urethritis and urethral syndrome	Total	0.03	154	460745
592.2	Urethritis and urethral syndrome	Female	0.02	52	251862
592.2	Urethritis and urethral syndrome	Male	0.05	102	208883
707.1	Decubitus ulcer	Total	0.08	377	498121
707.1	Decubitus ulcer	Female	0.05	140	271516
707.1	Decubitus ulcer	Male	0.1	237	226605
571.6	Primary biliary cirrhosis	Total	0.07	362	486179
571.6	Primary biliary cirrhosis	Female	0.11	288	265153
571.6	Primary biliary cirrhosis	Male	0.03	74	221026
695.81	Erythema nodosum	Total	0.02	105	494289
695.81	Erythema nodosum	Female	0.03	72	268670
695.81	Erythema nodosum	Male	0.01	33	225619
394.3	Aortic valve disease	Total	0.43	2113	489731
394.3	Aortic valve disease	Female	0.29	773	267511
394.3	Aortic valve disease	Male	0.6	1340	222220
597.0	Other disorders of urethra and urinary tract	Total	0.22	1072	480785
597.0	Other disorders of urethra and urinary tract	Female	0.25	665	264689
597.0	Other disorders of urethra and urinary tract	Male	0.19	407	216096
145.3	Cancer of major salivary glands	Total	0.03	152	497546
145.3	Cancer of major salivary glands	Female	0.03	76	271164
145.3	Cancer of major salivary glands	Male	0.03	76	226382
603.0	Other disorders of testis	Total	0.26	1244	472891
603.0	Other disorders of testis	Female	0.0	0	272355
603.0	Other disorders of testis	Male	0.62	1244	200536
215.0	Other benign neoplasm of connective and other soft tissue	Total	0.29	1448	490213
215.0	Other benign neoplasm of connective and other soft tissue	Female	0.31	845	267474
215.0	Other benign neoplasm of connective and other soft tissue	Male	0.27	603	222739
586.3	Vascular disorders of kidney/hypertrophy	Total	0.03	123	481142
586.3	Vascular disorders of kidney/hypertrophy	Female	0.02	43	264094
586.3	Vascular disorders of kidney/hypertrophy	Male	0.04	80	217048
803.1	Fracture of humerus	Total	0.06	309	495626
803.1	Fracture of humerus	Female	0.06	167	269827
803.1	Fracture of humerus	Male	0.06	142	225799
495.2	Asthma with exacerbation	Total	0.08	380	452084
495.2	Asthma with exacerbation	Female	0.09	232	244832
495.2	Asthma with exacerbation	Male	0.07	148	207252
618.2	Uterine/Uterovaginal prolapse	Total	1.43	7029	484670
618.2	Uterine/Uterovaginal prolapse	Female	2.67	7029	256617
618.2	Uterine/Uterovaginal prolapse	Male	0.0	0	228053
295.1	Schizophrenia	Total	0.22	955	441655
295.1	Schizophrenia	Female	0.16	382	245022
295.1	Schizophrenia	Male	0.29	573	196633
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	Total	0.63	2947	461195
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	Female	0.46	1179	254754
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	Male	0.85	1768	206441
253.7	Other disorders of neurohypophysis	Total	0.05	269	494804
253.7	Other disorders of neurohypophysis	Female	0.05	123	269222
253.7	Other disorders of neurohypophysis	Male	0.06	146	225582
765.0	Cervical radiculitis	Total	0.15	736	497290
765.0	Cervical radiculitis	Female	0.14	367	270543
765.0	Cervical radiculitis	Male	0.16	369	226747
506.0	Empyema and pneumothorax	Total	0.35	1702	482092
506.0	Empyema and pneumothorax	Female	0.23	621	264623
506.0	Empyema and pneumothorax	Male	0.49	1081	217469
323.0	Encephalitis	Total	0.08	400	498944
323.0	Encephalitis	Female	0.07	190	271577
323.0	Encephalitis	Male	0.09	210	227367
653.0	Problems associated with amniotic cavity and membranes	Total	0.41	2051	495118
653.0	Problems associated with amniotic cavity and membranes	Female	0.76	2051	267059
653.0	Problems associated with amniotic cavity and membranes	Male	0.0	0	228059
427.1	Paroxysmal tachycardia, unspecified	Total	0.03	157	458792
427.1	Paroxysmal tachycardia, unspecified	Female	0.03	75	255264
427.1	Paroxysmal tachycardia, unspecified	Male	0.04	82	203528
643.0	Excessive vomiting in pregnancy	Total	0.03	140	500118
643.0	Excessive vomiting in pregnancy	Female	0.05	140	272058
643.0	Excessive vomiting in pregnancy	Male	0.0	0	228060
411.41	Aneurysm and dissection of heart	Total	0.23	1047	455461
411.41	Aneurysm and dissection of heart	Female	0.16	425	257267
411.41	Aneurysm and dissection of heart	Male	0.31	622	198194
110.12	Althete's foot	Total	0.04	203	496017
110.12	Althete's foot	Female	0.02	61	269986
110.12	Althete's foot	Male	0.06	142	226031
401.3	Other hypertensive complications	Total	0.05	205	386883
401.3	Other hypertensive complications	Female	0.03	76	218983
401.3	Other hypertensive complications	Male	0.08	129	167900
960.0	Poisoning by antibiotics	Total	1.17	5478	461001
960.0	Poisoning by antibiotics	Female	1.74	4349	246290
960.0	Poisoning by antibiotics	Male	0.52	1129	214711
596.5	Functional disorders of bladder	Total	0.43	2076	480785
596.5	Functional disorders of bladder	Female	0.44	1175	264689
596.5	Functional disorders of bladder	Male	0.42	901	216096
599.0	Other symptoms/disorders or the urinary system	Total	1.93	9187	466682
599.0	Other symptoms/disorders or the urinary system	Female	1.27	3297	255797
599.0	Other symptoms/disorders or the urinary system	Male	2.72	5890	210885
509.5	Respiratory arrest	Total	0.04	199	482092
509.5	Respiratory arrest	Female	0.04	93	264623
509.5	Respiratory arrest	Male	0.05	106	217469
573.3	Hepatomegaly	Total	0.09	458	486179
573.3	Hepatomegaly	Female	0.06	172	265153
573.3	Hepatomegaly	Male	0.13	286	221026
289.9	Abnormality of red blood cells	Total	0.03	129	489304
289.9	Abnormality of red blood cells	Female	0.02	55	266288
289.9	Abnormality of red blood cells	Male	0.03	74	223016
430.1	Subarachnoid hemorrhage	Total	0.22	1084	485596
430.1	Subarachnoid hemorrhage	Female	0.26	685	266169
430.1	Subarachnoid hemorrhage	Male	0.18	399	219427
782.6	Pallor and flushing	Total	0.05	270	497223
782.6	Pallor and flushing	Female	0.05	137	270810
782.6	Pallor and flushing	Male	0.06	133	226413
726.1	Enthesopathy	Total	2.01	9660	470973
726.1	Enthesopathy	Female	2.1	5511	256374
726.1	Enthesopathy	Male	1.9	4149	214599
361.1	Retinal detachment with retinal defect	Total	0.41	1971	482838
361.1	Retinal detachment with retinal defect	Female	0.29	768	263427
361.1	Retinal detachment with retinal defect	Male	0.55	1203	219411
528.41	Cyst of the salivary gland	Total	0.03	130	492610
528.41	Cyst of the salivary gland	Female	0.03	74	268020
528.41	Cyst of the salivary gland	Male	0.02	56	224590
522.5	Periapical abscess	Total	0.35	1708	485832
522.5	Periapical abscess	Female	0.38	1013	264064
522.5	Periapical abscess	Male	0.31	695	221768
564.0	Functional digestive disorders	Total	0.3	1187	394601
564.0	Functional digestive disorders	Female	0.35	754	212610
564.0	Functional digestive disorders	Male	0.24	433	181991
857.0	Mechanical complication of unspecified genitourinary device, implant, and graft	Total	0.4	1903	476287
857.0	Mechanical complication of unspecified genitourinary device, implant, and graft	Female	0.36	932	259809
857.0	Mechanical complication of unspecified genitourinary device, implant, and graft	Male	0.45	971	216478
270.33	Amyloidosis	Total	0.04	199	499210
270.33	Amyloidosis	Female	0.04	98	271854
270.33	Amyloidosis	Male	0.04	101	227356
362.4	Retinal vascular changes and abnomalities	Total	0.27	1318	481288
362.4	Retinal vascular changes and abnomalities	Female	0.21	555	262877
362.4	Retinal vascular changes and abnomalities	Male	0.35	763	218411
401.21	Hypertensive heart disease	Total	0.07	271	386883
401.21	Hypertensive heart disease	Female	0.05	104	218983
401.21	Hypertensive heart disease	Male	0.1	167	167900
210.0	Benign neoplasm of lip, oral cavity, and pharynx	Total	0.25	1267	497546
210.0	Benign neoplasm of lip, oral cavity, and pharynx	Female	0.25	690	271164
210.0	Benign neoplasm of lip, oral cavity, and pharynx	Male	0.25	577	226382
588.0	Disorders resulting from impaired renal function	Total	0.03	137	481142
588.0	Disorders resulting from impaired renal function	Female	0.03	67	264094
588.0	Disorders resulting from impaired renal function	Male	0.03	70	217048
528.0	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	Total	0.56	2795	492610
528.0	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	Female	0.58	1569	268020
528.0	Diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue	Male	0.54	1226	224590
747.13	Congenital anomalies of great vessels	Total	0.58	2891	496162
747.13	Congenital anomalies of great vessels	Female	0.4	1076	270568
747.13	Congenital anomalies of great vessels	Male	0.8	1815	225594
592.11	Acute cystitis	Total	0.04	188	460745
592.11	Acute cystitis	Female	0.04	105	251862
592.11	Acute cystitis	Male	0.04	83	208883
512.2	Painful respiration	Total	0.07	324	486150
512.2	Painful respiration	Female	0.07	188	264722
512.2	Painful respiration	Male	0.06	136	221428
174.11	Malignant neoplasm of female breast	Total	3.41	16719	473807
174.11	Malignant neoplasm of female breast	Female	6.3	16542	245965
174.11	Malignant neoplasm of female breast	Male	0.08	177	227842
735.3	Hallux valgus (Bunion)	Total	1.8	8918	485349
